,layer,module_name,module_type,example_idx,example_str,node_idx,token_idx,token_str,value,grad,indirect_effect,node_type
15,0,blocks.0.hook_resid_pre,resid,0,Hello world,24585,0,<|endoftext|>,-0.0005918219685554504,0.15555265545845032,-1.9349596186657436e-05,error
16,0,blocks.0.hook_resid_pre,resid,0,Hello world,24586,0,<|endoftext|>,-0.0005082190036773682,-0.027619410306215286,-2.848640360753052e-05,error
17,0,blocks.0.hook_resid_pre,resid,0,Hello world,24587,0,<|endoftext|>,-0.00028390437364578247,-0.09832844883203506,-8.871080012795574e-07,error
18,0,blocks.0.hook_resid_pre,resid,0,Hello world,24588,0,<|endoftext|>,-0.000718437135219574,0.1372237503528595,3.689496224978939e-05,error
19,0,blocks.0.hook_resid_pre,resid,0,Hello world,24589,0,<|endoftext|>,1.8639490008354187e-05,0.04385801777243614,-7.967256578922388e-07,error
20,0,blocks.0.hook_resid_pre,resid,0,Hello world,24590,0,<|endoftext|>,0.0003331899642944336,0.07344239950180054,1.2301424249017145e-05,error
21,0,blocks.0.hook_resid_pre,resid,0,Hello world,24591,0,<|endoftext|>,-0.0015043169260025024,0.006778117269277573,-0.00016158730431925505,error
22,0,blocks.0.hook_resid_pre,resid,0,Hello world,24592,0,<|endoftext|>,0.0014746785163879395,0.12710635364055634,-3.276439383625984e-05,error
23,0,blocks.0.hook_resid_pre,resid,0,Hello world,24593,0,<|endoftext|>,0.000504910945892334,0.07264408469200134,-1.2223752491991036e-05,error
24,0,blocks.0.hook_resid_pre,resid,0,Hello world,24594,0,<|endoftext|>,0.0002034008502960205,0.031087851151823997,3.208373163943179e-05,error
25,0,blocks.0.hook_resid_pre,resid,0,Hello world,24595,0,<|endoftext|>,-0.00038182735443115234,-0.046354301273822784,-4.330153842602158e-06,error
26,0,blocks.0.hook_resid_pre,resid,0,Hello world,24596,0,<|endoftext|>,0.00026551634073257446,0.08682703226804733,2.2558600903721526e-05,error
27,0,blocks.0.hook_resid_pre,resid,0,Hello world,24597,0,<|endoftext|>,-0.0001276060938835144,0.02962462604045868,-6.349767772917403e-06,error
28,0,blocks.0.hook_resid_pre,resid,0,Hello world,24598,0,<|endoftext|>,0.0011015897616744041,0.02411436103284359,8.191808774427045e-06,error
29,0,blocks.0.hook_resid_pre,resid,0,Hello world,24599,0,<|endoftext|>,0.0005926052108407021,0.10489204525947571,2.1102241589687765e-05,error
30,0,blocks.0.hook_resid_pre,resid,0,Hello world,24600,0,<|endoftext|>,-0.0003949180245399475,0.14971554279327393,1.964576222235337e-05,error
31,0,blocks.0.hook_resid_pre,resid,0,Hello world,24601,0,<|endoftext|>,-0.0006419643759727478,0.057663992047309875,8.133784831443336e-06,error
32,0,blocks.0.hook_resid_pre,resid,0,Hello world,24602,0,<|endoftext|>,0.0005506500601768494,0.20653894543647766,-1.1624010767263826e-05,error
33,0,blocks.0.hook_resid_pre,resid,0,Hello world,24603,0,<|endoftext|>,0.0006187558174133301,0.04534291476011276,-2.329606650164351e-05,error
34,0,blocks.0.hook_resid_pre,resid,0,Hello world,24604,0,<|endoftext|>,0.0015070103108882904,-0.057258546352386475,-5.658993177348748e-05,error
35,0,blocks.0.hook_resid_pre,resid,0,Hello world,24605,0,<|endoftext|>,0.00010704249143600464,0.13207121193408966,6.846574251540005e-06,error
36,0,blocks.0.hook_resid_pre,resid,0,Hello world,24606,0,<|endoftext|>,0.00033664703369140625,0.07912686467170715,1.1551827810762916e-05,error
37,0,blocks.0.hook_resid_pre,resid,0,Hello world,24607,0,<|endoftext|>,-0.0013548247516155243,0.0821828842163086,3.927108082280029e-06,error
38,0,blocks.0.hook_resid_pre,resid,0,Hello world,24608,0,<|endoftext|>,0.00026310980319976807,0.06707514077425003,-2.6749826247396413e-06,error
39,0,blocks.0.hook_resid_pre,resid,0,Hello world,24609,0,<|endoftext|>,0.0011919960379600525,0.026161551475524902,-7.945090328576043e-05,error
40,0,blocks.0.hook_resid_pre,resid,0,Hello world,24610,0,<|endoftext|>,0.0005638711154460907,-0.015123244374990463,-3.301967808511108e-06,error
41,0,blocks.0.hook_resid_pre,resid,0,Hello world,24611,0,<|endoftext|>,0.0008685886859893799,0.020427554845809937,1.6629861420369707e-05,error
42,0,blocks.0.hook_resid_pre,resid,0,Hello world,24612,0,<|endoftext|>,9.584426879882812e-05,0.007528476417064667,-5.100765747556579e-07,error
43,0,blocks.0.hook_resid_pre,resid,0,Hello world,24613,0,<|endoftext|>,-0.0003371238708496094,0.011265648528933525,-1.0533396562095731e-05,error
44,0,blocks.0.hook_resid_pre,resid,0,Hello world,24614,0,<|endoftext|>,8.90977680683136e-05,0.05073339864611626,4.385707597975852e-06,error
45,0,blocks.0.hook_resid_pre,resid,0,Hello world,24615,0,<|endoftext|>,-0.001980893313884735,-0.012011799961328506,1.5564246496069245e-05,error
46,0,blocks.0.hook_resid_pre,resid,0,Hello world,24616,0,<|endoftext|>,0.00036835670471191406,-0.025185339152812958,1.607283229532186e-05,error
47,0,blocks.0.hook_resid_pre,resid,0,Hello world,24617,0,<|endoftext|>,-0.0005683228373527527,0.00903087854385376,-5.1860242820112035e-05,error
48,0,blocks.0.hook_resid_pre,resid,0,Hello world,24618,0,<|endoftext|>,-0.00029773637652397156,-0.02116074413061142,-5.322035121935187e-06,error
49,0,blocks.0.hook_resid_pre,resid,0,Hello world,24619,0,<|endoftext|>,0.0008887127041816711,0.0692276656627655,-1.183262520498829e-05,error
50,0,blocks.0.hook_resid_pre,resid,0,Hello world,24620,0,<|endoftext|>,0.00024808943271636963,0.21511372923851013,9.110091014008503e-06,error
51,0,blocks.0.hook_resid_pre,resid,0,Hello world,24621,0,<|endoftext|>,0.0011048591695725918,0.0296586062759161,-6.706931890221313e-05,error
52,0,blocks.0.hook_resid_pre,resid,0,Hello world,24622,0,<|endoftext|>,-0.0009084045886993408,0.0004998408257961273,7.561850361526012e-05,error
53,0,blocks.0.hook_resid_pre,resid,0,Hello world,24623,0,<|endoftext|>,-0.001703411340713501,0.0764961987733841,5.039004099671729e-05,error
54,0,blocks.0.hook_resid_pre,resid,0,Hello world,24624,0,<|endoftext|>,0.00020026415586471558,0.09785109758377075,1.3507436051440891e-05,error
55,0,blocks.0.hook_resid_pre,resid,0,Hello world,24625,0,<|endoftext|>,-0.0029322803020477295,0.1340402364730835,3.5975615901406854e-05,error
56,0,blocks.0.hook_resid_pre,resid,0,Hello world,24626,0,<|endoftext|>,0.00019656121730804443,-0.07079297304153442,1.5144574717851356e-05,error
57,0,blocks.0.hook_resid_pre,resid,0,Hello world,24627,0,<|endoftext|>,-0.0006106812506914139,0.11315789818763733,-3.033119901374448e-05,error
58,0,blocks.0.hook_resid_pre,resid,0,Hello world,24628,0,<|endoftext|>,0.0009799003601074219,-0.006299059838056564,-8.79486196936341e-06,error
59,0,blocks.0.hook_resid_pre,resid,0,Hello world,24629,0,<|endoftext|>,-0.0012935847043991089,0.0813281387090683,-6.915393896633759e-05,error
60,0,blocks.0.hook_resid_pre,resid,0,Hello world,24630,0,<|endoftext|>,-0.001382872462272644,0.06382870674133301,6.472374025179306e-06,error
61,0,blocks.0.hook_resid_pre,resid,0,Hello world,24631,0,<|endoftext|>,0.0007252693176269531,-0.08233898878097534,-2.88044993794756e-05,error
62,0,blocks.0.hook_resid_pre,resid,0,Hello world,24632,0,<|endoftext|>,0.00015003420412540436,-0.025983575731515884,-1.8719620697993378e-07,error
63,0,blocks.0.hook_resid_pre,resid,0,Hello world,24633,0,<|endoftext|>,0.0009560957551002502,0.05261098966002464,-1.9095947209279984e-05,error
64,0,blocks.0.hook_resid_pre,resid,0,Hello world,24634,0,<|endoftext|>,0.00021024048328399658,0.07380545139312744,1.7945629224414006e-05,error
65,0,blocks.0.hook_resid_pre,resid,0,Hello world,24635,0,<|endoftext|>,0.001086479052901268,0.07751962542533875,-8.478676318190992e-05,error
66,0,blocks.0.hook_resid_pre,resid,0,Hello world,24636,0,<|endoftext|>,-0.0011261403560638428,-0.03442969545722008,1.1056398761866149e-05,error
67,0,blocks.0.hook_resid_pre,resid,0,Hello world,24637,0,<|endoftext|>,0.0002911034971475601,-0.05619494244456291,2.7284100724500604e-05,error
68,0,blocks.0.hook_resid_pre,resid,0,Hello world,24638,0,<|endoftext|>,-0.0010205656290054321,0.007794227451086044,-1.8440392523189075e-05,error
69,0,blocks.0.hook_resid_pre,resid,0,Hello world,24639,0,<|endoftext|>,-0.0005382038652896881,0.12190306186676025,1.7777701941668056e-05,error
70,0,blocks.0.hook_resid_pre,resid,0,Hello world,24640,0,<|endoftext|>,0.0024438947439193726,0.061638325452804565,0.00010248172475257888,error
71,0,blocks.0.hook_resid_pre,resid,0,Hello world,24641,0,<|endoftext|>,-0.0007586032152175903,0.042566727846860886,-2.5994486350100487e-05,error
72,0,blocks.0.hook_resid_pre,resid,0,Hello world,24642,0,<|endoftext|>,7.406622171401978e-05,0.04582573473453522,-1.7044486639861134e-06,error
73,0,blocks.0.hook_resid_pre,resid,0,Hello world,24643,0,<|endoftext|>,-0.0014892220497131348,0.04069235175848007,2.6848429115489125e-06,error
74,0,blocks.0.hook_resid_pre,resid,0,Hello world,24644,0,<|endoftext|>,0.0008562207221984863,0.09287980198860168,9.528703230898827e-06,error
75,0,blocks.0.hook_resid_pre,resid,0,Hello world,24645,0,<|endoftext|>,0.00033033639192581177,0.007524572312831879,-8.590530342189595e-06,error
76,0,blocks.0.hook_resid_pre,resid,0,Hello world,24646,0,<|endoftext|>,-0.0012507028877735138,0.08995285630226135,-2.4321941964444704e-05,error
77,0,blocks.0.hook_resid_pre,resid,0,Hello world,24647,0,<|endoftext|>,-0.00042675435543060303,0.10505164414644241,-3.1738009056425653e-06,error
78,0,blocks.0.hook_resid_pre,resid,0,Hello world,24648,0,<|endoftext|>,9.238347411155701e-05,-0.038370199501514435,-5.211596999288304e-06,error
79,0,blocks.0.hook_resid_pre,resid,0,Hello world,24649,0,<|endoftext|>,0.001287996768951416,0.04440484195947647,-3.2417090551462024e-05,error
80,0,blocks.0.hook_resid_pre,resid,0,Hello world,24650,0,<|endoftext|>,-4.96692955493927e-05,0.0666237473487854,4.297698524169391e-06,error
81,0,blocks.0.hook_resid_pre,resid,0,Hello world,24651,0,<|endoftext|>,0.000685742124915123,0.0810878574848175,4.0315015212399885e-05,error
82,0,blocks.0.hook_resid_pre,resid,0,Hello world,24652,0,<|endoftext|>,-0.0002689547836780548,0.1146867498755455,1.8004186131292954e-05,error
83,0,blocks.0.hook_resid_pre,resid,0,Hello world,24653,0,<|endoftext|>,-0.0009053200483322144,-0.0334797166287899,7.108994850568706e-07,error
84,0,blocks.0.hook_resid_pre,resid,0,Hello world,24654,0,<|endoftext|>,0.0016171075403690338,-0.019786100834608078,-5.5508433433715254e-05,error
85,0,blocks.0.hook_resid_pre,resid,0,Hello world,24655,0,<|endoftext|>,-0.00035014376044273376,-0.029288338497281075,-3.194884629920125e-05,error
86,0,blocks.0.hook_resid_pre,resid,0,Hello world,24656,0,<|endoftext|>,0.000493994913995266,-0.03241151571273804,-3.7743437133030966e-05,error
87,0,blocks.0.hook_resid_pre,resid,0,Hello world,24657,0,<|endoftext|>,-0.001009419560432434,0.05958716198801994,-9.92665154626593e-05,error
88,0,blocks.0.hook_resid_pre,resid,0,Hello world,24658,0,<|endoftext|>,-0.00013031624257564545,-0.04349180683493614,7.140578418329824e-06,error
89,0,blocks.0.hook_resid_pre,resid,0,Hello world,24659,0,<|endoftext|>,0.0010212473571300507,0.029654033482074738,-3.213532181689516e-05,error
90,0,blocks.0.hook_resid_pre,resid,0,Hello world,24660,0,<|endoftext|>,-0.00037420541048049927,-0.02691812999546528,1.1351839930284768e-05,error
91,0,blocks.0.hook_resid_pre,resid,0,Hello world,24661,0,<|endoftext|>,-0.0002675652503967285,-0.015914414077997208,-4.577056188281858e-06,error
92,0,blocks.0.hook_resid_pre,resid,0,Hello world,24662,0,<|endoftext|>,-0.0018073320388793945,0.06990162283182144,-2.5412015020265244e-05,error
93,0,blocks.0.hook_resid_pre,resid,0,Hello world,24663,0,<|endoftext|>,0.0009837150573730469,0.06757751107215881,4.749363870359957e-05,error
94,0,blocks.0.hook_resid_pre,resid,0,Hello world,24664,0,<|endoftext|>,0.0007709413766860962,-0.006204124540090561,1.9395447452552617e-05,error
95,0,blocks.0.hook_resid_pre,resid,0,Hello world,24665,0,<|endoftext|>,-0.0010477825999259949,-0.005062129348516464,-7.754614489385858e-05,error
96,0,blocks.0.hook_resid_pre,resid,0,Hello world,24666,0,<|endoftext|>,0.00048715993762016296,-0.023974072188138962,9.229966053680982e-06,error
97,0,blocks.0.hook_resid_pre,resid,0,Hello world,24667,0,<|endoftext|>,0.0002924315631389618,0.036229006946086884,-9.039529686560854e-06,error
98,0,blocks.0.hook_resid_pre,resid,0,Hello world,24668,0,<|endoftext|>,0.0005007684230804443,0.06774915754795074,-1.501840688433731e-05,error
99,0,blocks.0.hook_resid_pre,resid,0,Hello world,24669,0,<|endoftext|>,-0.0002958625555038452,0.00031327828764915466,-1.1226861715840641e-05,error
100,0,blocks.0.hook_resid_pre,resid,0,Hello world,24670,0,<|endoftext|>,-0.000763933639973402,0.026723304763436317,4.3299212848069146e-05,error
101,0,blocks.0.hook_resid_pre,resid,0,Hello world,24671,0,<|endoftext|>,-0.0002811029553413391,-0.08137395232915878,7.457390438503353e-07,error
102,0,blocks.0.hook_resid_pre,resid,0,Hello world,24672,0,<|endoftext|>,-0.001583300530910492,0.06400111317634583,1.491023795097135e-05,error
103,0,blocks.0.hook_resid_pre,resid,0,Hello world,24673,0,<|endoftext|>,-0.0009029190987348557,-0.032710280269384384,-1.0647381714079529e-05,error
104,0,blocks.0.hook_resid_pre,resid,0,Hello world,24674,0,<|endoftext|>,-0.0008947551250457764,0.056031182408332825,-3.538399323588237e-05,error
105,0,blocks.0.hook_resid_pre,resid,0,Hello world,24675,0,<|endoftext|>,-2.9455870389938354e-05,0.06686890125274658,2.048579517577309e-06,error
106,0,blocks.0.hook_resid_pre,resid,0,Hello world,24676,0,<|endoftext|>,-0.001344829797744751,0.018992871046066284,-0.00016749044880270958,error
107,0,blocks.0.hook_resid_pre,resid,0,Hello world,24677,0,<|endoftext|>,-0.0011738836765289307,-0.10774224996566772,-7.231096242321655e-05,error
108,0,blocks.0.hook_resid_pre,resid,0,Hello world,24678,0,<|endoftext|>,-0.0007796883583068848,0.1911974996328354,-6.274778456827335e-07,error
109,0,blocks.0.hook_resid_pre,resid,0,Hello world,24679,0,<|endoftext|>,-0.0021513402462005615,0.059579312801361084,6.872286758152768e-05,error
110,0,blocks.0.hook_resid_pre,resid,0,Hello world,24680,0,<|endoftext|>,0.0001615658402442932,0.055869266390800476,-5.156923634785926e-06,error
111,0,blocks.0.hook_resid_pre,resid,0,Hello world,24681,0,<|endoftext|>,-0.000719945877790451,-0.1463143676519394,-3.916888090316206e-05,error
112,0,blocks.0.hook_resid_pre,resid,0,Hello world,24682,0,<|endoftext|>,-0.00043200328946113586,0.015721939504146576,-2.245657924504485e-05,error
113,0,blocks.0.hook_resid_pre,resid,0,Hello world,24683,0,<|endoftext|>,0.001582115888595581,-0.08505190908908844,1.0260066119371913e-05,error
114,0,blocks.0.hook_resid_pre,resid,0,Hello world,24684,0,<|endoftext|>,0.0007671043276786804,0.07530331611633301,-8.098671059997287e-06,error
115,0,blocks.0.hook_resid_pre,resid,0,Hello world,24685,0,<|endoftext|>,-0.0006279870867729187,-0.08345478028059006,2.406341809546575e-05,error
116,0,blocks.0.hook_resid_pre,resid,0,Hello world,24686,0,<|endoftext|>,0.0003931410610675812,-0.0612243190407753,7.016575182205997e-06,error
117,0,blocks.0.hook_resid_pre,resid,0,Hello world,24687,0,<|endoftext|>,-0.0006088465452194214,-0.05681229382753372,2.6803961645782692e-06,error
118,0,blocks.0.hook_resid_pre,resid,0,Hello world,24688,0,<|endoftext|>,-0.0003027506172657013,0.05521242320537567,5.783431333838962e-07,error
119,0,blocks.0.hook_resid_pre,resid,0,Hello world,24689,0,<|endoftext|>,0.000684589147567749,0.04115030914545059,-4.1460138163529336e-05,error
120,0,blocks.0.hook_resid_pre,resid,0,Hello world,24690,0,<|endoftext|>,-0.0012507140636444092,-0.004388861358165741,1.8465078028384596e-05,error
121,0,blocks.0.hook_resid_pre,resid,0,Hello world,24691,0,<|endoftext|>,-0.0015959441661834717,0.03416609391570091,0.00013913917064201087,error
122,0,blocks.0.hook_resid_pre,resid,0,Hello world,24692,0,<|endoftext|>,-0.0001850128173828125,0.10655099898576736,-2.160587655453128e-06,error
123,0,blocks.0.hook_resid_pre,resid,0,Hello world,24693,0,<|endoftext|>,-0.002080775797367096,0.1214766725897789,8.242783223977312e-05,error
124,0,blocks.0.hook_resid_pre,resid,0,Hello world,24694,0,<|endoftext|>,-2.765841782093048e-05,-0.01033702865242958,1.7169084003398893e-06,error
125,0,blocks.0.hook_resid_pre,resid,0,Hello world,24695,0,<|endoftext|>,0.0009775906801223755,0.058115702122449875,1.829464963520877e-05,error
126,0,blocks.0.hook_resid_pre,resid,0,Hello world,24696,0,<|endoftext|>,-3.0100345611572266e-05,0.10781076550483704,-7.158209314184205e-08,error
127,0,blocks.0.hook_resid_pre,resid,0,Hello world,24697,0,<|endoftext|>,-0.001523870974779129,0.013575231656432152,4.0616920159664005e-05,error
128,0,blocks.0.hook_resid_pre,resid,0,Hello world,24698,0,<|endoftext|>,-0.0016234740614891052,-0.06672735512256622,-3.1636889616493136e-05,error
129,0,blocks.0.hook_resid_pre,resid,0,Hello world,24699,0,<|endoftext|>,-0.0008118003606796265,-0.001564597710967064,-3.852873487630859e-05,error
130,0,blocks.0.hook_resid_pre,resid,0,Hello world,24700,0,<|endoftext|>,0.00047241151332855225,0.06805112212896347,5.171953307581134e-05,error
131,0,blocks.0.hook_resid_pre,resid,0,Hello world,24701,0,<|endoftext|>,-0.0005641467869281769,0.0018074922263622284,-3.869427018798888e-05,error
132,0,blocks.0.hook_resid_pre,resid,0,Hello world,24702,0,<|endoftext|>,0.0005930063780397177,0.14774571359157562,-2.3049164155963808e-05,error
133,0,blocks.0.hook_resid_pre,resid,0,Hello world,24703,0,<|endoftext|>,0.00039865076541900635,0.02373768575489521,-4.40427174908109e-05,error
134,0,blocks.0.hook_resid_pre,resid,0,Hello world,24704,0,<|endoftext|>,0.0023406893014907837,-0.01579654961824417,-6.04083325015381e-05,error
135,0,blocks.0.hook_resid_pre,resid,0,Hello world,24705,0,<|endoftext|>,0.0006332769989967346,0.05553680285811424,-1.1732123311958276e-05,error
136,0,blocks.0.hook_resid_pre,resid,0,Hello world,24706,0,<|endoftext|>,8.694827556610107e-06,0.07777606695890427,-9.544863814880955e-07,error
137,0,blocks.0.hook_resid_pre,resid,0,Hello world,24707,0,<|endoftext|>,-0.0008516758680343628,-0.06951352953910828,3.6917157558491454e-05,error
138,0,blocks.0.hook_resid_pre,resid,0,Hello world,24708,0,<|endoftext|>,-0.0007336735725402832,-0.06297649443149567,-5.9083980886498466e-05,error
139,0,blocks.0.hook_resid_pre,resid,0,Hello world,24709,0,<|endoftext|>,-0.00017144903540611267,0.15433019399642944,-1.0013660357799381e-05,error
140,0,blocks.0.hook_resid_pre,resid,0,Hello world,24710,0,<|endoftext|>,-2.9146671295166016e-05,0.14735530316829681,1.57315966475835e-07,error
141,0,blocks.0.hook_resid_pre,resid,0,Hello world,24711,0,<|endoftext|>,0.0006437897682189941,0.0018229559063911438,-1.4743812243978027e-05,error
142,0,blocks.0.hook_resid_pre,resid,0,Hello world,24712,0,<|endoftext|>,-9.506754577159882e-05,-0.026409069076180458,-6.523352567455731e-06,error
143,0,blocks.0.hook_resid_pre,resid,0,Hello world,24713,0,<|endoftext|>,0.001184120774269104,0.06961379200220108,-4.048798655276187e-05,error
144,0,blocks.0.hook_resid_pre,resid,0,Hello world,24714,0,<|endoftext|>,-0.0026932358741760254,0.005412960425019264,-0.00017543019203003496,error
145,0,blocks.0.hook_resid_pre,resid,0,Hello world,24715,0,<|endoftext|>,-0.0007842183113098145,0.0010535893961787224,7.275309599208413e-06,error
146,0,blocks.0.hook_resid_pre,resid,0,Hello world,24716,0,<|endoftext|>,-0.0008608996868133545,0.038645993918180466,4.9949314416153356e-05,error
147,0,blocks.0.hook_resid_pre,resid,0,Hello world,24717,0,<|endoftext|>,-0.0017277225852012634,0.091132253408432,3.543457933119498e-05,error
148,0,blocks.0.hook_resid_pre,resid,0,Hello world,24718,0,<|endoftext|>,0.0004928112030029297,0.028245866298675537,-3.10128198179882e-05,error
149,0,blocks.0.hook_resid_pre,resid,0,Hello world,24719,0,<|endoftext|>,0.0005368143320083618,0.09168994426727295,2.1835921870660968e-05,error
150,0,blocks.0.hook_resid_pre,resid,0,Hello world,24720,0,<|endoftext|>,0.0008503422141075134,-0.02477920427918434,0.00011276772420387715,error
151,0,blocks.0.hook_resid_pre,resid,0,Hello world,24721,0,<|endoftext|>,-0.0005739927291870117,0.0011469516903162003,-1.1852122952404898e-05,error
152,0,blocks.0.hook_resid_pre,resid,0,Hello world,24722,0,<|endoftext|>,-0.0007110163569450378,-0.034374069422483444,-3.5753640986513346e-05,error
153,0,blocks.0.hook_resid_pre,resid,0,Hello world,24723,0,<|endoftext|>,0.0012549236416816711,-0.012702107429504395,-5.5231295846169814e-05,error
154,0,blocks.0.hook_resid_pre,resid,0,Hello world,24724,0,<|endoftext|>,0.000958520919084549,0.09707675874233246,1.9463195712887682e-05,error
155,0,blocks.0.hook_resid_pre,resid,0,Hello world,24725,0,<|endoftext|>,-1.4349818229675293e-05,0.015347681939601898,-1.411743937751453e-06,error
156,0,blocks.0.hook_resid_pre,resid,0,Hello world,24726,0,<|endoftext|>,-0.0007417052984237671,0.028632503002882004,-3.4649787266971543e-05,error
157,0,blocks.0.hook_resid_pre,resid,0,Hello world,24727,0,<|endoftext|>,-0.0015530772507190704,0.04681731387972832,1.0518755516386591e-05,error
158,0,blocks.0.hook_resid_pre,resid,0,Hello world,24728,0,<|endoftext|>,-0.001853572204709053,0.03539660573005676,9.349286847282201e-05,error
159,0,blocks.0.hook_resid_pre,resid,0,Hello world,24729,0,<|endoftext|>,-0.0008147135376930237,0.09801402688026428,-3.3688079383864533e-06,error
160,0,blocks.0.hook_resid_pre,resid,0,Hello world,24730,0,<|endoftext|>,-0.0006377547979354858,-0.019857019186019897,-2.7941794542130083e-05,error
161,0,blocks.0.hook_resid_pre,resid,0,Hello world,24731,0,<|endoftext|>,-0.0001417398452758789,0.05183347314596176,7.522303349105641e-06,error
162,0,blocks.0.hook_resid_pre,resid,0,Hello world,24732,0,<|endoftext|>,-0.0013341084122657776,-0.10198275744915009,1.3593887160823215e-05,error
163,0,blocks.0.hook_resid_pre,resid,0,Hello world,24733,0,<|endoftext|>,0.001302465796470642,0.050511330366134644,-0.00014082054258324206,error
164,0,blocks.0.hook_resid_pre,resid,0,Hello world,24734,0,<|endoftext|>,-0.0007342398166656494,0.062357254326343536,-5.06530068378197e-06,error
165,0,blocks.0.hook_resid_pre,resid,0,Hello world,24735,0,<|endoftext|>,-0.0009895898401737213,0.09683503210544586,-8.289986726595089e-05,error
166,0,blocks.0.hook_resid_pre,resid,0,Hello world,24736,0,<|endoftext|>,-0.0003266334533691406,0.07816967368125916,2.2120875655673444e-06,error
167,0,blocks.0.hook_resid_pre,resid,0,Hello world,24737,0,<|endoftext|>,0.00015997234731912613,0.09868919849395752,1.0399409802630544e-05,error
168,0,blocks.0.hook_resid_pre,resid,0,Hello world,24738,0,<|endoftext|>,0.000430181622505188,-0.0009070876985788345,3.402647053007968e-05,error
169,0,blocks.0.hook_resid_pre,resid,0,Hello world,24739,0,<|endoftext|>,-0.0010646134614944458,0.006248177960515022,-8.58421772136353e-05,error
170,0,blocks.0.hook_resid_pre,resid,0,Hello world,24740,0,<|endoftext|>,-7.53253698348999e-05,-0.08266953378915787,-6.734926046192413e-06,error
171,0,blocks.0.hook_resid_pre,resid,0,Hello world,24741,0,<|endoftext|>,0.0007374174892902374,0.13529035449028015,-4.0605835238238797e-05,error
172,0,blocks.0.hook_resid_pre,resid,0,Hello world,24742,0,<|endoftext|>,0.001973690465092659,0.0024510473012924194,4.420470941113308e-05,error
173,0,blocks.0.hook_resid_pre,resid,0,Hello world,24743,0,<|endoftext|>,0.0016044378280639648,-0.13153862953186035,-7.936252586659975e-06,error
174,0,blocks.0.hook_resid_pre,resid,0,Hello world,24744,0,<|endoftext|>,0.0009341835975646973,0.09372015297412872,-7.51327897887677e-05,error
175,0,blocks.0.hook_resid_pre,resid,0,Hello world,24745,0,<|endoftext|>,0.0010175704956054688,0.01224477682262659,-4.826391887036152e-05,error
176,0,blocks.0.hook_resid_pre,resid,0,Hello world,24746,0,<|endoftext|>,0.0013844072818756104,0.10211868584156036,2.6818710466613993e-05,error
177,0,blocks.0.hook_resid_pre,resid,0,Hello world,24747,0,<|endoftext|>,0.001044170930981636,0.06643514335155487,0.00013046218373347074,error
178,0,blocks.0.hook_resid_pre,resid,0,Hello world,24748,0,<|endoftext|>,-0.00037445127964019775,0.012231696397066116,-3.1288054742617533e-06,error
179,0,blocks.0.hook_resid_pre,resid,0,Hello world,24749,0,<|endoftext|>,-0.0011225193738937378,0.06485824286937714,-0.00018042580632027239,error
180,0,blocks.0.hook_resid_pre,resid,0,Hello world,24750,0,<|endoftext|>,0.0010674148797988892,0.07459594309329987,-6.5424410422565416e-06,error
